,model_name,fold_index,metric_key,metric_score
502,RandomForestClassifier,2,test_balanced_accuracy,0.7755479222656984
503,RandomForestClassifier,3,test_balanced_accuracy,0.7710795886192277
504,RandomForestClassifier,4,test_balanced_accuracy,0.7885996226014361
505,RandomForestClassifier,5,test_balanced_accuracy,0.7863838355783919
506,RandomForestClassifier,6,test_balanced_accuracy,0.7602089579061733
507,RandomForestClassifier,7,test_balanced_accuracy,0.787966540594852
508,RandomForestClassifier,8,test_balanced_accuracy,0.7627395635188481
509,RandomForestClassifier,9,test_balanced_accuracy,0.7581702153770633
510,RandomForestClassifier,0,test_precision,0.8229461756373938
511,RandomForestClassifier,1,test_precision,0.8022130013831259
512,RandomForestClassifier,2,test_precision,0.814866760168303
513,RandomForestClassifier,3,test_precision,0.8176555716353111
514,RandomForestClassifier,4,test_precision,0.8294797687861272
515,RandomForestClassifier,5,test_precision,0.8184319119669876
516,RandomForestClassifier,6,test_precision,0.8068181818181818
517,RandomForestClassifier,7,test_precision,0.8262108262108262
518,RandomForestClassifier,8,test_precision,0.8021978021978022
519,RandomForestClassifier,9,test_precision,0.8025210084033614
520,RandomForestClassifier,0,test_recall,0.9007751937984496
521,RandomForestClassifier,1,test_recall,0.8992248062015504
522,RandomForestClassifier,2,test_recall,0.8993808049535603
523,RandomForestClassifier,3,test_recall,0.8746130030959752
524,RandomForestClassifier,4,test_recall,0.8885448916408669
525,RandomForestClassifier,5,test_recall,0.9210526315789473
526,RandomForestClassifier,6,test_recall,0.8792569659442725
527,RandomForestClassifier,7,test_recall,0.8978328173374613
528,RandomForestClassifier,8,test_recall,0.9054263565891473
529,RandomForestClassifier,9,test_recall,0.8883720930232558
530,RandomForestClassifier,0,test_f1,0.8601036269430052
531,RandomForestClassifier,1,test_f1,0.847953216374269
532,RandomForestClassifier,2,test_f1,0.8550404709345105
533,RandomForestClassifier,3,test_f1,0.8451757666417352
534,RandomForestClassifier,4,test_f1,0.8579970104633782
535,RandomForestClassifier,5,test_f1,0.8667152221412964
536,RandomForestClassifier,6,test_f1,0.8414814814814815
537,RandomForestClassifier,7,test_f1,0.8605341246290802
538,RandomForestClassifier,8,test_f1,0.8506919155134742
539,RandomForestClassifier,9,test_f1,0.8432671081677704
540,RandomForestClassifier,0,test_f2,0.8840535605599514
541,RandomForestClassifier,1,test_f2,0.877989706327581
542,RandomForestClassifier,2,test_f2,0.881104033970276
543,RandomForestClassifier,3,test_f2,0.8625954198473282
544,RandomForestClassifier,4,test_f2,0.8760683760683761
545,RandomForestClassifier,5,test_f2,0.8985200845665963
546,RandomForestClassifier,6,test_f2,0.8637469586374698
547,RandomForestClassifier,7,test_f2,0.8825319537431527
548,RandomForestClassifier,8,test_f2,0.882708585247884
549,RandomForestClassifier,9,test_f2,0.8697632058287794
550,RandomForestClassifier,0,test_roc_auc,0.7859139126886985
551,RandomForestClassifier,1,test_roc_auc,0.7614545083639332
552,RandomForestClassifier,2,test_roc_auc,0.7755479222656984
553,RandomForestClassifier,3,test_roc_auc,0.7710795886192277
554,RandomForestClassifier,4,test_roc_auc,0.7885996226014361
555,RandomForestClassifier,5,test_roc_auc,0.7863838355783919
556,RandomForestClassifier,6,test_roc_auc,0.7602089579061732
557,RandomForestClassifier,7,test_roc_auc,0.787966540594852
558,RandomForestClassifier,8,test_roc_auc,0.7627395635188481
559,RandomForestClassifier,9,test_roc_auc,0.7581702153770632
560,GradientBoostingClassifier,0,fit_time,36.07709836959839
561,GradientBoostingClassifier,1,fit_time,35.92679834365845
562,GradientBoostingClassifier,2,fit_time,36.154632806777954
563,GradientBoostingClassifier,3,fit_time,36.12071657180786
564,GradientBoostingClassifier,4,fit_time,36.1042275428772
565,GradientBoostingClassifier,5,fit_time,36.30057144165039
566,GradientBoostingClassifier,6,fit_time,36.04905939102173
567,GradientBoostingClassifier,7,fit_time,36.17748236656189
568,GradientBoostingClassifier,8,fit_time,36.15384125709534
569,GradientBoostingClassifier,9,fit_time,36.01854586601257
570,GradientBoostingClassifier,0,score_time,0.01954364776611328
571,GradientBoostingClassifier,1,score_time,0.015034914016723633
572,GradientBoostingClassifier,2,score_time,0.013299226760864258
573,GradientBoostingClassifier,3,score_time,0.014004230499267578
574,GradientBoostingClassifier,4,score_time,0.0129852294921875
575,GradientBoostingClassifier,5,score_time,0.009515762329101562
576,GradientBoostingClassifier,6,score_time,0.013537883758544922
577,GradientBoostingClassifier,7,score_time,0.011011123657226562
578,GradientBoostingClassifier,8,score_time,0.011149406433105469
579,GradientBoostingClassifier,9,score_time,0.013513565063476562
580,GradientBoostingClassifier,0,test_balanced_accuracy,0.8077417380660954
581,GradientBoostingClassifier,1,test_balanced_accuracy,0.7660138718890248
582,GradientBoostingClassifier,2,test_balanced_accuracy,0.7808249671205796
583,GradientBoostingClassifier,3,test_balanced_accuracy,0.7931904882491811
584,GradientBoostingClassifier,4,test_balanced_accuracy,0.7951959286700376
585,GradientBoostingClassifier,5,test_balanced_accuracy,0.779101350302654
586,GradientBoostingClassifier,6,test_balanced_accuracy,0.7789073413006363
587,GradientBoostingClassifier,7,test_balanced_accuracy,0.7759522778699037
588,GradientBoostingClassifier,8,test_balanced_accuracy,0.777959133582868
589,GradientBoostingClassifier,9,test_balanced_accuracy,0.7716757685463582
590,GradientBoostingClassifier,0,test_precision,0.8422575976845152
591,GradientBoostingClassifier,1,test_precision,0.8084507042253521
592,GradientBoostingClassifier,2,test_precision,0.8194640338504936
593,GradientBoostingClassifier,3,test_precision,0.8365243004418262
594,GradientBoostingClassifier,4,test_precision,0.8355167394468704
595,GradientBoostingClassifier,5,test_precision,0.8146611341632088
596,GradientBoostingClassifier,6,test_precision,0.8225108225108225
597,GradientBoostingClassifier,7,test_precision,0.8185714285714286
598,GradientBoostingClassifier,8,test_precision,0.8197424892703863
599,GradientBoostingClassifier,9,test_precision,0.8154506437768241
600,GradientBoostingClassifier,0,test_recall,0.9023255813953488
601,GradientBoostingClassifier,1,test_recall,0.889922480620155
602,GradientBoostingClassifier,2,test_recall,0.8993808049535603
603,GradientBoostingClassifier,3,test_recall,0.8792569659442725
604,GradientBoostingClassifier,4,test_recall,0.8885448916408669
605,GradientBoostingClassifier,5,test_recall,0.9117647058823529
606,GradientBoostingClassifier,6,test_recall,0.8823529411764706
607,GradientBoostingClassifier,7,test_recall,0.8869969040247678
608,GradientBoostingClassifier,8,test_recall,0.8883720930232558
609,GradientBoostingClassifier,9,test_recall,0.8837209302325582
610,GradientBoostingClassifier,0,test_f1,0.87125748502994
611,GradientBoostingClassifier,1,test_f1,0.8472324723247233
612,GradientBoostingClassifier,2,test_f1,0.8575645756457563
613,GradientBoostingClassifier,3,test_f1,0.8573584905660377
614,GradientBoostingClassifier,4,test_f1,0.8612153038259565
615,GradientBoostingClassifier,5,test_f1,0.860482103725347
616,GradientBoostingClassifier,6,test_f1,0.8513816280806573
617,GradientBoostingClassifier,7,test_f1,0.8514115898959883
618,GradientBoostingClassifier,8,test_f1,0.8526785714285715
619,GradientBoostingClassifier,9,test_f1,0.8482142857142857
620,GradientBoostingClassifier,0,test_f2,0.8896361968816875
621,GradientBoostingClassifier,1,test_f2,0.8723404255319149
622,GradientBoostingClassifier,2,test_f2,0.8821743091406012
623,GradientBoostingClassifier,3,test_f2,0.8703646950658904
624,GradientBoostingClassifier,4,test_f2,0.8774075206358912
625,GradientBoostingClassifier,5,test_f2,0.8905352283035983
626,GradientBoostingClassifier,6,test_f2,0.8696978944156241
627,GradientBoostingClassifier,7,test_f2,0.8724116930572474
628,GradientBoostingClassifier,8,test_f2,0.8737419945105216
629,GradientBoostingClassifier,9,test_f2,0.8691674290942362
630,GradientBoostingClassifier,0,test_roc_auc,0.8077417380660954
631,GradientBoostingClassifier,1,test_roc_auc,0.7660138718890249
632,GradientBoostingClassifier,2,test_roc_auc,0.7808249671205796
633,GradientBoostingClassifier,3,test_roc_auc,0.793190488249181
634,GradientBoostingClassifier,4,test_roc_auc,0.7951959286700377
635,GradientBoostingClassifier,5,test_roc_auc,0.779101350302654
636,GradientBoostingClassifier,6,test_roc_auc,0.7789073413006364
637,GradientBoostingClassifier,7,test_roc_auc,0.7759522778699037
638,GradientBoostingClassifier,8,test_roc_auc,0.777959133582868
639,GradientBoostingClassifier,9,test_roc_auc,0.7716757685463582
640,BaggingClassifier,0,fit_time,16.775645971298218
641,BaggingClassifier,1,fit_time,16.6509006023407
642,BaggingClassifier,2,fit_time,15.625121355056763
643,BaggingClassifier,3,fit_time,13.850199222564697
644,BaggingClassifier,4,fit_time,15.537825107574463
645,BaggingClassifier,5,fit_time,15.216087818145752
646,BaggingClassifier,6,fit_time,15.933104276657104
647,BaggingClassifier,7,fit_time,15.420483350753784
648,BaggingClassifier,8,fit_time,12.835694074630737
649,BaggingClassifier,9,fit_time,16.07964277267456
650,BaggingClassifier,0,score_time,0.011335372924804688
651,BaggingClassifier,1,score_time,0.008996725082397461
652,BaggingClassifier,2,score_time,0.02007436752319336
653,BaggingClassifier,3,score_time,0.02358698844909668
654,BaggingClassifier,4,score_time,0.016017913818359375
655,BaggingClassifier,5,score_time,0.019574880599975586
656,BaggingClassifier,6,score_time,0.013505220413208008
657,BaggingClassifier,7,score_time,0.01701045036315918
658,BaggingClassifier,8,score_time,0.019582033157348633
659,BaggingClassifier,9,score_time,0.009525060653686523
660,BaggingClassifier,0,test_balanced_accuracy,0.8250407996736027
661,BaggingClassifier,1,test_balanced_accuracy,0.7880150958792329
662,BaggingClassifier,2,test_balanced_accuracy,0.7828467451416061
663,BaggingClassifier,3,test_balanced_accuracy,0.803585286357287
664,BaggingClassifier,4,test_balanced_accuracy,0.8004893111250888
665,BaggingClassifier,5,test_balanced_accuracy,0.8081945318052232
666,BaggingClassifier,6,test_balanced_accuracy,0.7908501270248414
667,BaggingClassifier,7,test_balanced_accuracy,0.795353178071673
668,BaggingClassifier,8,test_balanced_accuracy,0.8015033441737742
669,BaggingClassifier,9,test_balanced_accuracy,0.7973819312347876
670,BaggingClassifier,0,test_precision,0.8771929824561403
671,BaggingClassifier,1,test_precision,0.8525121555915721
672,BaggingClassifier,2,test_precision,0.8400621118012422
673,BaggingClassifier,3,test_precision,0.8664495114006515
674,BaggingClassifier,4,test_precision,0.8655737704918033
675,BaggingClassifier,5,test_precision,0.8578052550231839
676,BaggingClassifier,6,test_precision,0.8507936507936508
677,BaggingClassifier,7,test_precision,0.856
678,BaggingClassifier,8,test_precision,0.8605769230769231
679,BaggingClassifier,9,test_precision,0.8506998444790047
680,BaggingClassifier,0,test_recall,0.8527131782945736
681,BaggingClassifier,1,test_recall,0.8155038759689922
682,BaggingClassifier,2,test_recall,0.8374613003095975
683,BaggingClassifier,3,test_recall,0.8235294117647058
684,BaggingClassifier,4,test_recall,0.8173374613003096
685,BaggingClassifier,5,test_recall,0.8591331269349846
686,BaggingClassifier,6,test_recall,0.8297213622291022
687,BaggingClassifier,7,test_recall,0.8281733746130031
688,BaggingClassifier,8,test_recall,0.8325581395348837
689,BaggingClassifier,9,test_recall,0.8480620155038759
690,BaggingClassifier,0,test_f1,0.8647798742138365
691,BaggingClassifier,1,test_f1,0.8335974643423137
692,BaggingClassifier,2,test_f1,0.8387596899224806
693,BaggingClassifier,3,test_f1,0.8444444444444443
694,BaggingClassifier,4,test_f1,0.8407643312101911
695,BaggingClassifier,5,test_f1,0.8584686774941996
696,BaggingClassifier,6,test_f1,0.8401253918495298
697,BaggingClassifier,7,test_f1,0.8418568056648308
698,BaggingClassifier,8,test_f1,0.8463356973995272
699,BaggingClassifier,9,test_f1,0.8493788819875777
700,BaggingClassifier,0,test_f2,0.857499220455254
701,BaggingClassifier,1,test_f2,0.8226462308414138
702,BaggingClassifier,2,test_f2,0.8379801734820322
703,BaggingClassifier,3,test_f2,0.8317698561601
704,BaggingClassifier,4,test_f2,0.8265497808390733
705,BaggingClassifier,5,test_f2,0.8588672237697308
706,BaggingClassifier,6,test_f2,0.8338518979464842
707,BaggingClassifier,7,test_f2,0.8335930196322844
708,BaggingClassifier,8,test_f2,0.8380149812734081
709,BaggingClassifier,9,test_f2,0.848588271796463
710,BaggingClassifier,0,test_roc_auc,0.8250407996736026
711,BaggingClassifier,1,test_roc_auc,0.788015095879233
712,BaggingClassifier,2,test_roc_auc,0.7828467451416061
713,BaggingClassifier,3,test_roc_auc,0.803585286357287
714,BaggingClassifier,4,test_roc_auc,0.8004893111250889
715,BaggingClassifier,5,test_roc_auc,0.8081945318052232
716,BaggingClassifier,6,test_roc_auc,0.7908501270248415
717,BaggingClassifier,7,test_roc_auc,0.7953531780716729
718,BaggingClassifier,8,test_roc_auc,0.8015033441737742
719,BaggingClassifier,9,test_roc_auc,0.7973819312347876
720,StackingClassifier,0,fit_time,22.078596353530884
721,StackingClassifier,1,fit_time,22.41015076637268
722,StackingClassifier,2,fit_time,22.53938579559326
723,StackingClassifier,3,fit_time,23.427518844604492
724,StackingClassifier,4,fit_time,22.891374349594116
725,StackingClassifier,5,fit_time,22.34140157699585
726,StackingClassifier,6,fit_time,22.588221788406372
727,StackingClassifier,7,fit_time,23.14861297607422
728,StackingClassifier,8,fit_time,22.863813877105713
729,StackingClassifier,9,fit_time,21.154000520706177
730,StackingClassifier,0,score_time,0.06960058212280273
731,StackingClassifier,1,score_time,0.07375407218933105
732,StackingClassifier,2,score_time,0.05565023422241211
733,StackingClassifier,3,score_time,0.038639068603515625
734,StackingClassifier,4,score_time,0.05106520652770996
735,StackingClassifier,5,score_time,0.08432674407958984
736,StackingClassifier,6,score_time,0.05554962158203125
737,StackingClassifier,7,score_time,0.045323848724365234
738,StackingClassifier,8,score_time,0.05206298828125
739,StackingClassifier,9,score_time,0.054643869400024414
740,StackingClassifier,0,test_balanced_accuracy,0.8236740106079152
741,StackingClassifier,1,test_balanced_accuracy,0.7875866993064056
742,StackingClassifier,2,test_balanced_accuracy,0.791009418626498
743,StackingClassifier,3,test_balanced_accuracy,0.7901823276178962
744,StackingClassifier,4,test_balanced_accuracy,0.8011938701324162
745,StackingClassifier,5,test_balanced_accuracy,0.7922408652393049
746,StackingClassifier,6,test_balanced_accuracy,0.7859080029734433
747,StackingClassifier,7,test_balanced_accuracy,0.7888630664041759
748,StackingClassifier,8,test_balanced_accuracy,0.7871264649935571
749,StackingClassifier,9,test_balanced_accuracy,0.7870446503446442
750,StackingClassifier,0,test_precision,0.8627450980392157
751,StackingClassifier,1,test_precision,0.8360902255639098
752,StackingClassifier,2,test_precision,0.8326055312954876
753,StackingClassifier,3,test_precision,0.8380809595202399
754,StackingClassifier,4,test_precision,0.8466165413533835
755,StackingClassifier,5,test_precision,0.8314121037463977
756,StackingClassifier,6,test_precision,0.8325925925925926
757,StackingClassifier,7,test_precision,0.8368263473053892
758,StackingClassifier,8,test_precision,0.8335809806835067
759,StackingClassifier,9,test_precision,0.8311306901615272
760,StackingClassifier,0,test_recall,0.8868217054263566
761,StackingClassifier,1,test_recall,0.862015503875969
762,StackingClassifier,2,test_recall,0.8854489164086687
763,StackingClassifier,3,test_recall,0.8653250773993808
764,StackingClassifier,4,test_recall,0.871517027863777
765,StackingClassifier,5,test_recall,0.8931888544891641
766,StackingClassifier,6,test_recall,0.8699690402476781
767,StackingClassifier,7,test_recall,0.8653250773993808
768,StackingClassifier,8,test_recall,0.8697674418604651
769,StackingClassifier,9,test_recall,0.8775193798449612
770,StackingClassifier,0,test_f1,0.874617737003058
771,StackingClassifier,1,test_f1,0.8488549618320611
772,StackingClassifier,2,test_f1,0.8582145536384096
773,StackingClassifier,3,test_f1,0.8514851485148516
774,StackingClassifier,4,test_f1,0.858886346300534
775,StackingClassifier,5,test_f1,0.8611940298507463
776,StackingClassifier,6,test_f1,0.8508705526116578
777,StackingClassifier,7,test_f1,0.8508371385083713
778,StackingClassifier,8,test_f1,0.8512898330804248
779,StackingClassifier,9,test_f1,0.8536953242835597
780,StackingClassifier,0,test_f2,0.8818994757940181
781,StackingClassifier,1,test_f2,0.8567026194144838
782,StackingClassifier,2,test_f2,0.8743503515744422
783,StackingClassifier,3,test_f2,0.8597354660104584
784,StackingClassifier,4,test_f2,0.8664204370575561
785,StackingClassifier,5,test_f2,0.8801098230628431
786,StackingClassifier,6,test_f2,0.8622276772015955
787,StackingClassifier,7,test_f2,0.8594710947109471
788,StackingClassifier,8,test_f2,0.8622809714110053
789,StackingClassifier,9,test_f2,0.867831953388531
790,StackingClassifier,0,test_roc_auc,0.8236740106079152
791,StackingClassifier,1,test_roc_auc,0.7875866993064055
792,StackingClassifier,2,test_roc_auc,0.791009418626498
793,StackingClassifier,3,test_roc_auc,0.7901823276178963
794,StackingClassifier,4,test_roc_auc,0.8011938701324162
795,StackingClassifier,5,test_roc_auc,0.7922408652393049
796,StackingClassifier,6,test_roc_auc,0.7859080029734433
797,StackingClassifier,7,test_roc_auc,0.788863066404176
798,StackingClassifier,8,test_roc_auc,0.7871264649935571
799,StackingClassifier,9,test_roc_auc,0.7870446503446442
